key,arm,half,ik_index,requested_mode,used_mode,point_in_danger,success,best_cost,x,y,z,is_best_success_for_key_arm,figure_relpath
-0.100_0.300_0.560,L,upper,8,auto,free,True,True,0.9953992512140369,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,9,auto,free,True,True,0.13790001565682886,-0.1,0.3,0.56,True,figures/-0p100_0p300_0p560_L_ik9_free_BEST.png
-0.100_0.300_0.560,L,upper,10,auto,free,True,True,0.7879552937083982,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,11,auto,free,True,True,2.4989999999525025,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,12,auto,free,True,True,0.2271538946101308,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,13,auto,free,True,True,1.0064402969432615,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,14,auto,free,True,True,0.2809022917486699,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,15,auto,free,True,True,0.5294938188824085,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,16,auto,free,True,True,1.8080819954563712,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,17,auto,free,True,True,2.5669244983806356,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,18,auto,free,True,True,1.0775746483691466,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,19,auto,free,True,True,2.122954222548824,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,20,auto,free,True,True,2.5999999046325684,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,21,auto,free,True,True,1.7898440316899469,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,22,auto,free,True,True,2.4816098676095444,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,23,auto,free,True,True,2.0621455901483463,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,24,auto,free,True,True,1.7381311084743978,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,25,auto,free,True,True,2.829738161654835,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,26,auto,free,True,True,3.0380340937415977,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,27,auto,free,True,True,3.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,28,auto,free,True,True,3.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,29,auto,free,True,True,1.8215750289896615,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,30,auto,free,True,True,2.461896322569213,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,31,auto,free,True,True,3.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,32,auto,free,True,True,2.459233170280623,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,33,auto,free,True,True,3.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,34,auto,free,True,True,3.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,35,auto,free,True,True,2.8203285706145387,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,36,auto,free,True,True,1.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,37,auto,free,True,True,1.0795886897939682,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,L,upper,38,auto,free,True,True,1.0,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,0,auto,free,True,True,1.6003000521855344,-0.1,0.3,0.56,True,figures/-0p100_0p300_0p560_R_ik0_free_BEST.png
-0.100_0.300_0.560,R,upper,1,auto,free,True,True,2.0164284556176084,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,2,auto,free,True,True,2.8005438482684974,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,3,auto,free,True,True,2.6532610060123853,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,4,auto,free,True,True,1.9831979764697887,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,5,auto,free,True,True,2.5389312604757555,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,6,auto,free,True,True,1.8331821350631432,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,7,auto,free,True,True,2.9954515122778114,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,8,auto,free,True,True,2.904187267029271,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,9,auto,free,True,True,2.3664572721796757,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,10,auto,free,True,True,2.5893425844336373,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,11,auto,free,True,True,2.6822161171747894,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,12,auto,free,True,True,2.5915803260697445,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,13,auto,free,True,True,3.242923977359788,-0.1,0.3,0.56,False,
-0.100_0.300_0.560,R,upper,14,auto,free,True,True,2.795815225354085,-0.1,0.3,0.56,False,
-0.100_0.350_0.560,L,upper,0,auto,free,True,True,0.7730864298808342,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,1,auto,free,True,True,0.8192106813797655,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,2,auto,free,True,True,1.4854615108849378,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,3,auto,free,True,True,0.7253616618971908,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,4,auto,free,True,True,1.5446540675792138,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,5,auto,free,True,True,0.48168158482107515,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,6,auto,free,True,True,0.17859766571917016,-0.1,0.35,0.56,True,figures/-0p100_0p350_0p560_L_ik6_free_BEST.png
-0.100_0.350_0.560,L,upper,7,auto,free,True,True,2.395351860574779,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,8,auto,free,True,True,0.7551563931950142,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,9,auto,free,True,True,0.23307493050606976,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,10,auto,free,True,True,0.7437244128135188,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,11,auto,free,True,True,0.8462377341776561,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,12,auto,free,True,True,0.5256689372943706,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,13,auto,free,True,True,2.4862186664000285,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,14,auto,free,True,True,2.416356083263583,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,15,auto,free,True,True,0.8786933437062427,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,16,auto,free,True,True,2.120481165354188,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,17,auto,free,True,True,2.447524106430889,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,18,auto,free,True,True,3.0,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,19,auto,free,True,True,2.4652800429667883,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,20,auto,free,True,True,2.5999999046325684,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,21,auto,free,True,True,2.5860896700044345,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,22,auto,free,True,True,2.8423674312718354,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,23,auto,free,True,True,1.7459293686485222,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,24,auto,free,True,True,2.099948905697363,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,25,auto,free,True,True,3.0,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,26,auto,free,True,True,2.0149274261060692,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,27,auto,free,True,True,2.8430922259816507,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,28,auto,free,True,True,3.0,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,29,auto,free,True,True,2.4264910484295505,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,30,auto,free,True,True,2.785726809305826,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,31,auto,free,True,True,3.0,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,L,upper,32,auto,free,True,True,2.8213465621034195,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,0,auto,free,True,True,2.675701751374187,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,1,auto,free,True,True,2.376639646032036,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,2,auto,free,True,True,2.7888922151550686,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,3,auto,free,True,True,1.8041961142319305,-0.1,0.35,0.56,True,figures/-0p100_0p350_0p560_R_ik3_free_BEST.png
-0.100_0.350_0.560,R,upper,4,auto,free,True,True,2.454777558449428,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,5,auto,free,True,True,3.0421958334365735,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,6,auto,free,True,True,2.742938536467462,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,7,auto,free,True,True,3.2448327153036507,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,8,auto,free,True,True,2.451652995863406,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,9,auto,free,True,True,2.3357495533036423,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,10,auto,free,True,True,2.729742278414222,-0.1,0.35,0.56,False,
-0.100_0.350_0.560,R,upper,11,auto,free,True,True,2.6646098456612144,-0.1,0.35,0.56,False,
-0.100_0.400_0.560,L,upper,0,auto,free,True,True,0.993241048994848,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,1,auto,free,True,True,1.3749536952929813,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,2,auto,free,True,True,1.3265329342728882,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,3,auto,free,True,True,0.22815114447003323,-0.1,0.4,0.56,True,figures/-0p100_0p400_0p560_L_ik3_free_BEST.png
-0.100_0.400_0.560,L,upper,4,auto,free,True,True,1.9925415113396039,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,5,auto,free,True,True,2.030771171841488,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,6,auto,free,True,True,0.23043825594227085,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,7,auto,free,True,True,0.602424126858017,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,8,auto,free,True,True,0.7372952765174245,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,9,auto,free,True,True,0.5230808017550581,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,10,auto,free,True,True,1.5652854508186829,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,11,auto,free,True,True,1.1387816221978655,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,12,auto,free,True,True,0.8707952118793125,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,13,auto,free,True,True,2.1112794118563794,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,14,auto,free,True,True,0.9557997008631491,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,15,auto,free,True,True,1.2638028404303554,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,16,auto,free,True,True,2.4621112492093133,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,17,auto,free,True,True,1.248496350362283,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,18,auto,free,True,True,1.6803454660272268,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,19,auto,free,True,True,2.82358625050057,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,20,auto,free,True,True,1.615496029473908,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,21,auto,free,True,True,2.0876330108364036,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,22,auto,free,True,True,2.985677594689834,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,23,auto,free,True,True,2.1350161727186947,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,24,auto,free,True,True,2.7904522470332904,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,25,auto,free,True,True,2.9327985769750686,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,26,auto,free,True,True,2.427876303112597,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,27,auto,free,True,True,2.9913040966452122,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,28,auto,free,True,True,3.0,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,L,upper,29,auto,free,True,True,2.822365355433819,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,0,auto,free,True,True,2.4114295504526897,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,1,auto,free,True,True,2.5591518727251543,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,2,auto,free,True,True,2.4671189079069333,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,3,auto,free,True,True,2.5132380554527147,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,4,auto,free,True,True,2.581276691276144,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,5,auto,free,True,True,2.3521868360740594,-0.1,0.4,0.56,True,figures/-0p100_0p400_0p560_R_ik5_free_BEST.png
-0.100_0.400_0.560,R,upper,6,auto,free,True,True,2.795777991536007,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,7,auto,free,True,True,3.4113487577701553,-0.1,0.4,0.56,False,
-0.100_0.400_0.560,R,upper,8,auto,free,True,True,2.8370807947414054,-0.1,0.4,0.56,False,
-0.100_0.450_0.560,L,upper,0,auto,free,True,True,1.3105500199597833,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,1,auto,free,True,True,1.320476005871031,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,2,auto,free,True,True,1.0608674343396527,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,3,auto,free,True,True,1.9741520825911434,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,4,auto,free,True,True,2.2445203139974588,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,5,auto,free,True,True,1.1137616665357277,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,6,auto,free,True,True,0.5204932171496184,-0.1,0.45,0.56,True,figures/-0p100_0p450_0p560_L_ik6_free_BEST.png
-0.100_0.450_0.560,L,upper,7,auto,free,True,True,1.759272797809378,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,8,auto,free,True,True,2.025444328809569,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,9,auto,free,True,True,0.8751741396553343,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,10,auto,free,True,True,1.7913283982714905,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,11,auto,free,True,True,2.4358036100149256,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,12,auto,free,True,True,1.25861831668736,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,13,auto,free,True,True,2.062228947625351,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,14,auto,free,True,True,1.2514829567534782,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,15,auto,free,True,True,1.6754270760231649,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,16,auto,free,True,True,2.5779905261072744,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,17,auto,free,True,True,1.595640524963026,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,18,auto,free,True,True,2.0897607883773,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,19,auto,free,True,True,2.005826261295864,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,20,auto,free,True,True,2.018829352728157,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,21,auto,free,True,True,2.438830027598697,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,22,auto,free,True,True,2.1623758527309374,-0.1,0.45,0.56,False,
-0.100_0.450_0.560,L,upper,23,auto,free,True,True,2.4292623461219964,-0.1,0.45,0.56,False,
-0.100_0.500_0.560,L,upper,0,auto,free,False,True,1.5229100272265166,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,1,auto,free,False,True,1.3894172317200904,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,2,auto,free,False,True,1.0902672286775736,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,3,auto,free,False,True,0.5179061803635587,-0.1,0.5,0.56,True,figures/-0p100_0p500_0p560_L_ik3_free_BEST.png
-0.100_0.500_0.560,L,upper,4,auto,free,False,True,2.1235840917911006,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,5,auto,free,False,True,1.8339829455724872,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,6,auto,free,False,True,0.8655038955819898,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,7,auto,free,False,True,1.6989511496132845,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,8,auto,free,False,True,2.448440280056445,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,9,auto,free,False,True,1.247909482802306,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,10,auto,free,False,True,1.1745847340725442,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,11,auto,free,False,True,1.2549805775536256,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,12,auto,free,False,True,1.6705606554426369,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,13,auto,free,False,True,2.3802623200202655,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,14,auto,free,False,True,1.5989260989460499,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,15,auto,free,False,True,1.856435818323505,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,16,auto,free,False,True,2.5407081179957545,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,17,auto,free,False,True,2.0224282453250417,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,18,auto,free,False,True,2.377603413390342,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,19,auto,free,False,True,2.5644249301232405,-0.1,0.5,0.56,False,
-0.100_0.500_0.560,L,upper,20,auto,free,False,True,2.430649174834453,-0.1,0.5,0.56,False,
-0.100_0.550_0.560,L,upper,0,auto,safe,False,True,0.8814823803074971,-0.1,0.55,0.56,True,figures/-0p100_0p550_0p560_L_ik0_safe_BEST.png
-0.100_0.600_0.560,L,upper,0,auto,safe,False,True,1.7504328273490284,-0.1,0.6,0.56,False,
-0.100_0.600_0.560,L,upper,1,auto,safe,False,True,1.5676130712670195,-0.1,0.6,0.56,False,
-0.100_0.600_0.560,L,upper,2,auto,safe,False,True,1.2367963747481232,-0.1,0.6,0.56,True,figures/-0p100_0p600_0p560_L_ik2_safe_BEST.png
-0.100_0.600_0.560,L,upper,3,auto,safe,False,True,1.9032185082216193,-0.1,0.6,0.56,False,
-0.150_-0.300_0.560,L,lower,0,auto,free,True,True,2.4926251706884504,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,1,auto,free,True,True,1.923119880707161,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,2,auto,free,True,True,3.928022788369383,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,3,auto,free,True,True,2.256072343960329,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,4,auto,free,True,True,2.3437337811554784,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,5,auto,free,True,True,3.73620419236494,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,6,auto,free,True,True,2.8969454091425315,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,7,auto,free,True,True,2.680878313115683,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,8,auto,free,True,True,2.303324991939014,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,9,auto,free,True,True,2.824669067111815,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,10,auto,free,True,True,2.352788569135522,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,11,auto,free,True,True,2.441043026094776,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,12,auto,free,True,True,2.8317756975884563,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,13,auto,free,True,True,2.999698700594572,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,14,auto,free,True,True,3.5132072419184124,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,15,auto,free,True,True,2.440846926078909,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,16,auto,free,True,True,3.227554054548704,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,17,auto,free,True,True,3.0,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,18,auto,free,True,True,2.998698994021388,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,19,auto,free,True,True,2.441453646895712,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,20,auto,free,True,True,2.4179344242080694,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,21,auto,free,True,True,3.0,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,22,auto,free,True,True,3.185044864492247,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,23,auto,free,True,True,3.4467670895866576,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,24,auto,free,True,True,2.1390217399681553,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,25,auto,free,True,True,1.9780191296804142,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,26,auto,free,True,True,2.794416804222662,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,27,auto,free,True,True,3.0755960455384646,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,28,auto,free,True,True,3.454803638370808,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,29,auto,free,True,True,2.7072013043437044,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,30,auto,free,True,True,1.7100176607989566,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,31,auto,free,True,True,2.661311785117899,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,32,auto,free,True,True,2.71583575887243,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,33,auto,free,True,True,2.2186753417899063,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,34,auto,free,True,True,2.0031850973712366,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,35,auto,free,True,True,3.159218460851868,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,36,auto,free,True,True,2.733547227606735,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,37,auto,free,True,True,2.8604002213852056,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,L,lower,38,auto,free,True,True,1.5740263722960046,-0.15,-0.3,0.56,True,figures/-0p150_-0p300_0p560_L_ik38_free_BEST.png
-0.150_-0.300_0.560,R,lower,0,auto,free,True,True,1.0693523192480634,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,1,auto,free,True,True,1.5603160499967972,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,2,auto,free,True,True,1.5586922492183934,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,3,auto,free,True,True,0.9902004317755995,-0.15,-0.3,0.56,True,figures/-0p150_-0p300_0p560_R_ik3_free_BEST.png
-0.150_-0.300_0.560,R,lower,4,auto,free,True,True,1.6586357967737935,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,5,auto,free,True,True,2.0031282220330917,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,6,auto,free,True,True,1.1418328759309264,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,7,auto,free,True,True,1.5517086015345647,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,8,auto,free,True,True,1.3770938877034338,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,9,auto,free,True,True,1.5331586206092744,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,10,auto,free,True,True,2.0591248419512382,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,11,auto,free,True,True,1.9639296458991906,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,12,auto,free,True,True,2.1681945224893755,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,13,auto,free,True,True,2.023140522544749,-0.15,-0.3,0.56,False,
-0.150_-0.300_0.560,R,lower,14,auto,free,True,True,1.955529846608167,-0.15,-0.3,0.56,False,
-0.150_-0.350_0.560,L,lower,0,auto,free,True,True,2.4243249744023654,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,1,auto,free,True,True,2.902578227466342,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,2,auto,free,True,True,3.5019511355928925,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,3,auto,free,True,True,3.1196154912072647,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,4,auto,free,True,True,2.5704894880521847,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,5,auto,free,True,True,3.11728111600584,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,6,auto,free,True,True,2.3310188561125393,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,7,auto,free,True,True,3.3347998982897824,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,8,auto,free,True,True,3.2519190093057606,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,9,auto,free,True,True,3.0,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,10,auto,free,True,True,2.9072570109836455,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,11,auto,free,True,True,3.816800902146401,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,12,auto,free,True,True,2.3094818309902108,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,13,auto,free,True,True,1.8683752463848058,-0.15,-0.35,0.56,True,figures/-0p150_-0p350_0p560_L_ik13_free_BEST.png
-0.150_-0.350_0.560,L,lower,14,auto,free,True,True,3.874752040356076,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,15,auto,free,True,True,2.8337503302813065,-0.15,-0.35,0.56,False,
-0.150_-0.350_0.560,L,lower,16,auto,free,True,True,2.9969841306080003,-0.15,-0.35,0.56,False,
